datetime,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,city_name
2025-01-05 20:01:49+08:00,2.0,781.06,0.0,35.99,47.92,14.54,14.2,23.22,6.21,General Trias
2025-01-05 20:03:58+08:00,2.0,680.92,0.0,26.39,45.78,13.11,13.43,20.79,4.24,Tagaytay City
2025-01-05 22:00:08+08:00,2.0,574.11,0.0,20.22,55.08,9.66,11.54,19.68,4.94,Bacoor
2025-01-05 22:01:11+08:00,2.0,574.11,0.0,20.22,55.08,9.66,11.54,19.68,4.94,Cavite City
2025-01-05 22:01:49+08:00,2.0,867.84,0.0,37.36,38.98,16.21,19.67,29.67,5.76,General Trias
2025-01-05 22:03:56+08:00,2.0,580.79,0.0,21.59,40.77,11.92,13.1,19.99,2.76,Tagaytay City
2025-01-06 00:00:09+08:00,1.0,494.0,0.0,13.88,54.36,6.5,9.65,17.46,4.12,Bacoor
2025-01-06 00:01:10+08:00,1.0,494.0,0.0,13.88,54.36,6.5,9.65,17.46,4.12,Cavite City
2025-01-06 00:01:46+08:00,2.0,767.71,0.0,31.53,41.13,15.97,19.66,29.72,5.38,General Trias
2025-01-06 00:03:55+08:00,2.0,440.6,0.0,15.25,45.06,10.85,10.57,16.27,2.09,Tagaytay City
2025-01-06 02:00:09+08:00,2.0,520.71,0.0,16.62,52.21,7.21,11.16,19.14,3.96,Bacoor
2025-01-06 02:01:08+08:00,2.0,520.71,0.0,16.62,52.21,7.21,11.16,19.14,3.96,Cavite City
2025-01-06 02:01:48+08:00,2.0,854.49,0.0,35.3,37.19,15.14,24.25,35.44,5.26,General Trias
2025-01-06 02:03:53+08:00,2.0,423.91,0.0,12.85,37.55,8.58,10.65,16.78,2.38,Tagaytay City
2025-01-06 04:00:09+08:00,1.0,423.91,0.0,10.97,57.22,6.14,8.34,15.86,3.71,Bacoor
2025-01-06 04:01:12+08:00,1.0,423.91,0.0,10.97,57.22,6.14,8.34,15.86,3.71,Cavite City
2025-01-06 04:01:51+08:00,3.0,921.25,0.0,36.67,36.48,15.02,28.17,40.37,5.57,General Trias
2025-01-06 04:04:01+08:00,2.0,560.76,0.0,17.31,25.03,9.18,17.71,26.1,3.36,Tagaytay City
2025-01-06 06:00:10+08:00,2.0,574.11,0.0,17.14,42.56,7.75,14.28,24.87,4.62,Bacoor
2025-01-06 06:01:08+08:00,2.0,574.11,0.0,17.14,42.56,7.75,14.28,24.87,4.62,Cavite City
2025-01-06 06:01:47+08:00,3.0,841.14,0.0,35.3,38.62,16.45,27.39,39.31,6.08,General Trias
2025-01-06 06:03:52+08:00,3.0,787.74,0.01,26.05,15.91,11.44,30.88,42.05,4.43,Tagaytay City
2025-01-06 08:00:09+08:00,2.0,754.36,2.15,16.97,29.33,6.91,21.37,37.43,5.76,Bacoor
2025-01-06 08:01:08+08:00,2.0,754.36,2.15,16.97,29.33,6.91,21.37,37.43,5.76,Cavite City
2025-01-06 08:01:45+08:00,2.0,680.92,1.72,23.65,43.63,14.19,20.18,33.8,5.64,General Trias
2025-01-06 08:03:54+08:00,3.0,1068.12,4.41,33.59,25.03,19.07,41.88,56.55,6.14,Tagaytay City
2025-01-06 10:00:07+08:00,3.0,988.01,3.35,24.33,92.98,12.4,40.96,63.48,7.6,Bacoor
2025-01-06 10:01:06+08:00,3.0,988.01,3.35,24.33,92.98,12.4,40.96,63.48,7.6,Cavite City
2025-01-06 10:01:43+08:00,3.0,707.63,1.98,17.82,103.0,13.35,29.34,42.82,5.45,General Trias
2025-01-06 10:03:48+08:00,4.0,1028.06,2.35,27.76,100.14,21.22,51.3,65.86,6.71,Tagaytay City
2025-01-06 12:00:09+08:00,5.0,854.49,0.35,7.11,226.02,10.61,68.58,92.85,7.28,Bacoor
2025-01-06 12:01:11+08:00,5.0,854.49,0.35,7.11,226.02,10.61,68.58,92.85,7.28,Cavite City
2025-01-06 12:01:43+08:00,4.0,620.84,0.4,5.66,171.66,10.37,44.47,56.12,4.62,General Trias
2025-01-06 12:03:51+08:00,4.0,727.65,0.31,10.03,154.5,13.95,48.05,57.08,4.94,Tagaytay City
2025-01-06 14:00:08+08:00,5.0,494.0,0.07,1.86,191.69,4.41,40.94,62.03,3.39,Bacoor
2025-01-06 14:01:02+08:00,5.0,494.0,0.07,1.86,191.69,4.41,40.94,62.03,3.39,Cavite City
2025-01-06 14:01:38+08:00,4.0,514.03,0.26,4.46,154.5,7.57,33.43,42.21,3.55,General Trias
2025-01-06 14:03:46+08:00,4.0,574.11,0.14,4.67,147.34,9.89,38.69,44.35,3.9,Tagaytay City
2025-01-06 16:00:09+08:00,4.0,360.49,0.04,1.29,165.94,2.53,28.39,51.48,1.85,Bacoor
2025-01-06 16:01:09+08:00,4.0,360.49,0.04,1.29,165.94,2.53,28.39,51.48,1.85,Cavite City
2025-01-06 16:01:45+08:00,4.0,574.11,0.28,7.2,170.23,7.21,40.87,54.07,3.74,General Trias
2025-01-06 16:03:51+08:00,4.0,640.87,0.32,8.4,140.19,10.25,44.2,51.05,5.13,Tagaytay City
2025-01-06 18:00:09+08:00,4.0,500.68,0.0,7.97,144.48,8.11,31.83,59.0,4.31,Bacoor
2025-01-06 18:01:11+08:00,4.0,500.68,0.0,7.97,144.48,8.11,31.83,59.0,4.31,Cavite City
2025-01-06 18:01:46+08:00,4.0,787.74,0.01,16.45,144.48,12.16,43.37,58.86,5.13,General Trias
2025-01-06 18:03:53+08:00,3.0,767.71,0.02,18.34,118.73,14.42,46.89,56.6,5.51,Tagaytay City
2025-01-06 20:00:09+08:00,4.0,1508.71,0.0,59.63,54.36,35.76,57.35,79.02,11.4,Bacoor
2025-01-06 20:01:12+08:00,4.0,1508.71,0.0,59.63,54.36,35.76,57.35,79.02,11.4,Cavite City
2025-01-06 20:01:49+08:00,2.0,527.38,0.0,21.94,52.21,17.88,10.54,14.84,3.67,General Trias
2025-01-06 20:03:58+08:00,1.0,377.18,0.0,14.74,53.64,11.68,7.37,11.12,1.54,Tagaytay City
2025-01-06 22:00:09+08:00,3.0,1335.14,0.0,61.69,19.49,30.28,37.6,57.37,10.89,Bacoor
2025-01-06 22:01:10+08:00,3.0,1335.14,0.0,61.69,19.49,30.28,37.6,57.37,10.89,Cavite City
2025-01-06 22:01:43+08:00,2.0,403.88,0.0,13.02,62.94,13.35,8.05,12.83,3.07,General Trias
2025-01-06 22:03:50+08:00,2.0,317.1,0.0,10.28,60.08,10.61,7.13,11.15,1.31,Tagaytay City
2025-01-07 00:00:09+08:00,3.0,1161.58,0.0,46.61,26.82,23.13,33.01,50.78,8.87,Bacoor
2025-01-07 00:01:11+08:00,3.0,1161.58,0.0,46.61,26.82,23.13,33.01,50.78,8.87,Cavite City
2025-01-07 00:01:46+08:00,2.0,447.27,0.0,13.88,62.94,12.28,9.02,14.59,3.29,General Trias
2025-01-07 00:03:56+08:00,2.0,287.06,0.0,8.31,62.94,9.18,6.04,9.45,1.12,Tagaytay City
2025-01-07 02:00:07+08:00,2.0,707.63,0.0,26.39,44.35,15.26,16.79,28.14,6.65,Bacoor
2025-01-07 02:01:06+08:00,2.0,707.63,0.0,26.39,44.35,15.26,16.79,28.14,6.65,Cavite City
2025-01-07 02:01:41+08:00,2.0,473.98,0.0,15.25,60.08,12.88,10.05,16.38,3.96,General Trias
2025-01-07 02:03:55+08:00,2.0,260.35,0.0,6.17,62.94,7.45,4.28,6.92,1.06,Tagaytay City
2025-01-07 04:00:08+08:00,2.0,380.52,0.0,9.6,64.37,7.03,6.75,12.6,3.52,Bacoor
2025-01-07 04:01:09+08:00,2.0,380.52,0.0,9.6,64.37,7.03,6.75,12.6,3.52,Cavite City
2025-01-07 04:01:48+08:00,2.0,387.19,0.0,10.97,64.37,9.66,7.16,12.29,3.39,General Trias
2025-01-07 04:04:00+08:00,2.0,263.69,0.0,5.83,62.94,6.97,3.51,5.94,1.27,Tagaytay City
2025-01-07 06:00:13+08:00,2.0,390.53,0.0,9.25,64.37,5.84,7.02,12.77,3.2,Bacoor
2025-01-07 06:01:14+08:00,2.0,390.53,0.0,9.25,64.37,5.84,7.02,12.77,3.2,Cavite City
2025-01-07 06:01:51+08:00,2.0,410.56,0.0,13.2,66.52,10.37,8.41,14.07,3.99,General Trias
2025-01-07 06:04:04+08:00,2.0,280.38,0.0,6.34,67.95,7.63,3.65,6.32,1.52,Tagaytay City
2025-01-07 08:00:08+08:00,2.0,380.52,0.27,7.11,67.23,4.41,5.72,12.16,2.79,Bacoor
2025-01-07 08:01:10+08:00,2.0,380.52,0.27,7.11,67.23,4.41,5.72,12.16,2.79,Cavite City
2025-01-07 08:01:47+08:00,2.0,440.6,0.54,13.54,69.38,10.01,7.93,14.11,3.9,General Trias
2025-01-07 08:03:52+08:00,2.0,353.81,0.66,9.94,67.23,9.66,5.08,8.56,2.12,Tagaytay City
2025-01-07 10:00:09+08:00,2.0,781.06,3.07,26.05,84.4,12.88,19.26,32.69,6.4,Bacoor
2025-01-07 10:01:09+08:00,2.0,781.06,3.07,26.05,84.4,12.88,19.26,32.69,6.4,Cavite City
2025-01-07 10:01:44+08:00,2.0,607.49,1.98,18.68,94.41,15.74,16.21,24.84,6.08,General Trias
2025-01-07 10:03:53+08:00,2.0,347.14,1.12,7.45,89.41,11.09,6.65,10.24,2.06,Tagaytay City
2025-01-07 12:00:08+08:00,4.0,854.49,0.87,15.77,173.09,20.27,31.16,46.66,9.37,Bacoor
2025-01-07 12:01:06+08:00,4.0,854.49,0.87,15.77,173.09,20.27,31.16,46.66,9.37,Cavite City
2025-01-07 12:01:44+08:00,4.0,700.95,0.69,10.97,158.79,18.12,29.58,38.42,7.03,General Trias
2025-01-07 12:03:48+08:00,3.0,300.41,0.35,3.3,117.3,9.89,8.11,11.25,1.57,Tagaytay City
2025-01-07 14:00:10+08:00,4.0,480.65,0.57,7.71,143.05,11.68,12.5,21.84,5.32,Bacoor
2025-01-07 14:01:11+08:00,4.0,480.65,0.57,7.71,143.05,11.68,12.5,21.84,5.32,Cavite City
2025-01-07 14:01:50+08:00,4.0,447.27,0.37,5.1,144.48,10.85,13.69,18.75,4.05,General Trias
2025-01-07 14:03:58+08:00,3.0,293.73,0.32,3.3,114.44,9.42,7.22,10.08,1.46,Tagaytay City
2025-01-07 16:00:11+08:00,3.0,460.63,0.69,10.11,124.45,10.49,9.46,17.79,4.81,Bacoor
2025-01-07 16:01:12+08:00,3.0,460.63,0.69,10.11,124.45,10.49,9.46,17.79,4.81,Cavite City
2025-01-07 16:01:46+08:00,3.0,400.54,0.41,6.43,120.16,9.66,8.75,13.32,3.48,General Trias
2025-01-07 16:03:55+08:00,3.0,313.76,0.5,5.83,103.0,10.25,7.02,10.28,1.76,Tagaytay City
2025-01-07 18:00:11+08:00,2.0,534.06,0.07,20.39,84.4,12.52,9.38,17.06,5.64,Bacoor
2025-01-07 18:01:09+08:00,2.0,534.06,0.07,20.39,84.4,12.52,9.38,17.06,5.64,Cavite City
2025-01-07 18:01:44+08:00,2.0,433.92,0.06,13.02,85.12,10.73,7.71,12.51,3.61,General Trias
2025-01-07 18:03:51+08:00,2.0,343.8,0.07,12.0,73.67,11.56,7.25,10.91,1.79,Tagaytay City
2025-01-07 20:00:08+08:00,2.0,594.14,0.0,20.91,77.25,11.8,11.25,19.96,5.26,Bacoor
2025-01-07 20:01:03+08:00,2.0,594.14,0.0,20.91,77.25,11.8,11.25,19.96,5.26,Cavite City
2025-01-07 20:01:39+08:00,2.0,453.95,0.0,14.22,78.68,10.61,8.84,14.28,3.67,General Trias
2025-01-07 20:03:52+08:00,2.0,330.45,0.0,10.2,72.24,10.85,7.84,11.74,1.6,Tagaytay City
2025-01-07 22:00:08+08:00,2.0,660.9,0.0,19.88,80.82,11.56,15.99,25.72,4.94,Bacoor
2025-01-07 22:01:33+08:00,2.0,660.9,0.0,19.88,80.82,11.56,15.99,25.72,4.94,Cavite City
2025-01-07 22:02:10+08:00,2.0,467.3,0.0,13.2,84.4,10.61,11.39,17.83,3.48,General Trias
2025-01-07 22:04:18+08:00,2.0,317.1,0.0,8.48,80.82,10.13,9.21,13.57,1.39,Tagaytay City
2025-01-08 00:00:09+08:00,2.0,480.65,0.0,11.31,86.55,8.46,10.71,20.16,3.55,Bacoor
2025-01-08 00:01:12+08:00,2.0,480.65,0.0,11.31,86.55,8.46,10.71,20.16,3.55,Cavite City
2025-01-08 00:01:51+08:00,2.0,560.76,0.0,17.99,76.53,12.64,14.27,24.6,4.62,General Trias
2025-01-08 00:04:00+08:00,2.0,323.77,0.0,7.63,90.12,9.66,8.35,13.49,1.28,Tagaytay City
2025-01-08 02:00:09+08:00,2.0,433.92,0.0,10.2,82.97,7.39,9.29,17.15,2.98,Bacoor
2025-01-08 02:01:08+08:00,2.0,433.92,0.0,10.2,82.97,7.39,9.29,17.15,2.98,Cavite City
2025-01-08 02:01:47+08:00,2.0,453.95,0.0,13.02,79.39,9.42,10.69,18.66,3.45,General Trias
2025-01-08 02:03:55+08:00,2.0,303.75,0.0,6.34,87.26,8.7,7.44,11.34,1.31,Tagaytay City
2025-01-08 04:00:10+08:00,2.0,347.14,0.0,6.77,81.54,5.72,7.06,13.21,2.57,Bacoor
2025-01-08 04:01:11+08:00,2.0,347.14,0.0,6.77,81.54,5.72,7.06,13.21,2.57,Cavite City
2025-01-08 04:01:47+08:00,2.0,447.27,0.0,13.37,74.39,8.94,10.04,17.0,3.36,General Trias
2025-01-08 04:03:53+08:00,2.0,303.75,0.0,6.08,81.54,8.11,6.42,9.65,1.5,Tagaytay City
2025-01-08 06:00:09+08:00,2.0,383.85,0.0,9.68,76.53,7.15,8.28,14.49,3.17,Bacoor
2025-01-08 06:01:10+08:00,2.0,383.85,0.0,9.68,76.53,7.15,8.28,14.49,3.17,Cavite City
2025-01-08 06:01:47+08:00,2.0,467.3,0.0,16.45,70.81,11.33,11.15,18.03,4.02,General Trias
2025-01-08 06:03:55+08:00,2.0,300.41,0.0,6.34,79.39,8.58,7.05,10.54,1.52,Tagaytay City
2025-01-08 08:00:09+08:00,2.0,340.46,0.02,6.17,80.82,4.53,7.57,13.83,2.15,Bacoor
2025-01-08 08:01:12+08:00,2.0,340.46,0.02,6.17,80.82,4.53,7.57,13.83,2.15,Cavite City
2025-01-08 08:01:46+08:00,2.0,480.65,0.05,17.65,71.53,11.56,11.43,18.13,3.99,General Trias
2025-01-08 08:03:54+08:00,2.0,340.46,0.05,8.74,78.68,9.66,9.06,12.29,1.58,Tagaytay City
2025-01-08 10:00:09+08:00,2.0,694.28,1.37,25.71,69.38,17.17,19.34,29.33,7.41,Bacoor
2025-01-08 10:01:08+08:00,2.0,694.28,1.37,25.71,69.38,17.17,19.34,29.33,7.41,Cavite City
2025-01-08 10:01:43+08:00,2.0,580.79,0.94,23.31,73.67,14.66,16.98,23.75,5.0,General Trias
2025-01-08 10:03:51+08:00,2.0,350.48,0.44,7.71,81.54,10.01,11.55,14.23,1.33,Tagaytay City
2025-01-08 12:00:08+08:00,2.0,560.76,0.91,12.85,87.26,13.47,15.27,23.58,5.76,Bacoor
2025-01-08 12:01:11+08:00,2.0,560.76,0.91,12.85,87.26,13.47,15.27,23.58,5.76,Cavite City
2025-01-08 12:01:48+08:00,2.0,627.52,1.02,17.99,87.26,16.21,18.46,25.57,6.27,General Trias
2025-01-08 12:03:57+08:00,2.0,337.12,0.46,6.0,89.41,9.42,12.0,14.84,1.38,Tagaytay City
2025-01-08 14:00:09+08:00,2.0,420.57,0.26,9.51,90.84,9.18,10.89,18.48,3.8,Bacoor
2025-01-08 14:01:10+08:00,2.0,420.57,0.26,9.51,90.84,9.18,10.89,18.48,3.8,Cavite City
2025-01-08 14:01:45+08:00,2.0,460.63,0.42,11.65,91.55,11.8,12.67,19.87,4.12,General Trias
2025-01-08 14:03:55+08:00,2.0,323.77,0.31,6.43,87.26,9.89,11.76,16.51,1.38,Tagaytay City
2025-01-08 16:00:08+08:00,2.0,413.9,0.1,11.31,86.55,9.18,11.14,19.52,3.77,Bacoor
2025-01-08 16:01:08+08:00,2.0,413.9,0.1,11.31,86.55,9.18,11.14,19.52,3.77,Cavite City
2025-01-08 16:01:45+08:00,2.0,480.65,0.21,14.4,85.83,12.52,12.79,21.0,4.5,General Trias
2025-01-08 16:03:51+08:00,2.0,337.12,0.15,8.23,82.97,10.61,12.6,19.23,1.55,Tagaytay City
2025-01-08 18:00:10+08:00,2.0,460.63,0.0,16.28,73.67,10.61,13.56,23.04,4.37,Bacoor
2025-01-08 18:01:12+08:00,2.0,460.63,0.0,16.28,73.67,10.61,13.56,23.04,4.37,Cavite City
2025-01-08 18:01:51+08:00,2.0,547.41,0.01,20.56,69.38,15.14,15.54,25.0,4.94,General Trias
2025-01-08 18:04:02+08:00,2.0,357.15,0.01,10.54,74.39,11.56,14.75,21.65,1.47,Tagaytay City
2025-01-08 20:00:09+08:00,2.0,473.98,0.0,15.77,58.65,9.66,11.44,17.67,3.48,Bacoor
2025-01-08 20:01:15+08:00,2.0,473.98,0.0,15.77,58.65,9.66,11.44,17.67,3.48,Cavite City
2025-01-08 20:01:51+08:00,2.0,453.95,0.0,14.22,61.51,10.37,12.2,19.47,3.42,General Trias
2025-01-08 20:04:02+08:00,2.0,360.49,0.0,11.65,55.79,11.33,11.61,16.95,1.5,Tagaytay City
2025-01-08 22:00:10+08:00,2.0,554.09,0.0,19.02,52.21,13.11,14.61,21.96,5.0,Bacoor
2025-01-08 22:01:10+08:00,2.0,554.09,0.0,19.02,52.21,13.11,14.61,21.96,5.0,Cavite City
2025-01-08 22:01:47+08:00,2.0,453.95,0.0,15.08,57.94,11.44,12.4,18.06,3.74,General Trias
2025-01-08 22:03:59+08:00,2.0,323.77,0.0,10.28,55.08,9.66,10.29,13.19,1.27,Tagaytay City
2025-01-09 00:00:09+08:00,2.0,594.14,0.0,20.39,48.64,13.59,15.66,23.19,4.94,Bacoor
2025-01-09 00:01:20+08:00,2.0,594.14,0.0,20.39,48.64,13.59,15.66,23.19,4.94,Cavite City
2025-01-09 00:01:55+08:00,2.0,423.91,0.0,13.54,58.65,9.89,11.52,15.61,2.88,General Trias
2025-01-09 00:04:05+08:00,1.0,293.73,0.0,8.65,58.65,8.23,9.43,11.36,0.95,Tagaytay City
2025-01-09 02:00:08+08:00,2.0,534.06,0.0,17.14,50.07,12.04,15.36,21.96,4.18,Bacoor
2025-01-09 02:01:11+08:00,2.0,534.06,0.0,17.14,50.07,12.04,15.36,21.96,4.18,Cavite City
2025-01-09 02:01:50+08:00,2.0,397.21,0.0,11.48,61.51,8.94,12.85,16.78,2.5,General Trias
2025-01-09 02:04:07+08:00,2.0,277.04,0.0,6.86,61.51,7.45,11.74,14.09,0.87,Tagaytay City
2025-01-09 04:00:10+08:00,2.0,433.92,0.0,12.68,55.08,9.78,14.56,21.77,3.64,Bacoor
2025-01-09 04:01:12+08:00,2.0,433.92,0.0,12.68,55.08,9.78,14.56,21.77,3.64,Cavite City
2025-01-09 04:01:49+08:00,2.0,380.52,0.0,10.11,62.94,8.7,13.2,20.04,2.72,General Trias
2025-01-09 04:03:57+08:00,2.0,280.38,0.0,5.48,62.94,7.15,12.71,17.69,1.06,Tagaytay City
2025-01-09 06:00:08+08:00,2.0,447.27,0.0,14.4,51.5,10.85,14.9,23.27,4.12,Bacoor
2025-01-09 06:01:09+08:00,2.0,447.27,0.0,14.4,51.5,10.85,14.9,23.27,4.12,Cavite City
2025-01-09 06:01:47+08:00,2.0,410.56,0.0,12.85,59.37,11.44,13.84,22.74,3.77,General Trias
2025-01-09 06:03:50+08:00,2.0,290.39,0.0,6.34,61.51,8.11,11.4,17.4,1.27,Tagaytay City
2025-01-09 08:00:10+08:00,2.0,447.27,0.1,15.59,50.78,10.01,12.65,21.85,4.12,Bacoor
2025-01-09 08:01:13+08:00,2.0,447.27,0.1,15.59,50.78,10.01,12.65,21.85,4.12,Cavite City
2025-01-09 08:01:50+08:00,2.0,460.63,0.11,17.31,55.08,13.23,12.97,22.06,4.43,General Trias
2025-01-09 08:04:04+08:00,2.0,333.79,0.05,9.77,55.08,9.3,10.07,15.93,1.58,Tagaytay City
2025-01-09 10:00:08+08:00,2.0,554.09,0.98,20.39,52.21,12.88,13.9,24.82,5.57,Bacoor
2025-01-09 10:01:09+08:00,2.0,554.09,0.98,20.39,52.21,12.88,13.9,24.82,5.57,Cavite City
2025-01-09 10:01:45+08:00,2.0,560.76,0.43,22.96,52.93,15.97,14.77,24.6,5.32,General Trias
2025-01-09 10:03:48+08:00,1.0,323.77,0.44,9.43,57.22,9.89,8.16,13.3,1.68,Tagaytay City
2025-01-09 12:00:08+08:00,2.0,440.6,0.43,13.02,70.81,10.73,9.5,19.94,4.88,Bacoor
2025-01-09 12:01:04+08:00,2.0,440.6,0.43,13.02,70.81,10.73,9.5,19.94,4.88,Cavite City
2025-01-09 12:01:41+08:00,2.0,467.3,0.31,15.25,64.37,12.16,10.58,18.85,4.56,General Trias
2025-01-09 12:03:49+08:00,2.0,283.72,0.6,7.03,65.8,9.3,6.28,11.56,1.62,Tagaytay City
2025-01-09 14:00:09+08:00,2.0,447.27,0.53,14.74,73.67,12.04,9.16,19.88,5.26,Bacoor
2025-01-09 14:01:12+08:00,2.0,447.27,0.53,14.74,73.67,12.04,9.16,19.88,5.26,Cavite City
2025-01-09 14:01:49+08:00,2.0,390.53,0.24,10.97,70.1,10.13,7.91,16.66,3.74,General Trias
2025-01-09 14:03:51+08:00,2.0,277.04,0.49,6.86,70.1,8.94,5.96,11.62,1.5,Tagaytay City
2025-01-09 16:00:09+08:00,2.0,447.27,0.36,16.28,66.52,12.28,8.67,19.11,5.19,Bacoor
2025-01-09 16:01:07+08:00,2.0,447.27,0.36,16.28,66.52,12.28,8.67,19.11,5.19,Cavite City
2025-01-09 16:01:41+08:00,2.0,380.52,0.07,11.48,64.37,9.89,6.92,14.7,3.45,General Trias
2025-01-09 16:03:51+08:00,2.0,287.06,0.28,9.0,62.94,9.89,5.93,11.23,1.6,Tagaytay City
2025-01-09 18:00:09+08:00,1.0,514.03,0.01,21.25,50.78,13.47,8.75,18.95,5.45,Bacoor
2025-01-09 18:01:10+08:00,1.0,514.03,0.01,21.25,50.78,13.47,8.75,18.95,5.45,Cavite City
2025-01-09 18:01:48+08:00,1.0,420.57,0.0,15.42,56.51,11.92,7.52,15.21,3.64,General Trias
2025-01-09 18:04:01+08:00,1.0,313.76,0.01,11.65,58.65,10.25,6.28,10.54,1.47,Tagaytay City
2025-01-09 20:00:11+08:00,2.0,520.71,0.0,19.19,50.78,13.83,9.46,25.23,6.33,Bacoor
2025-01-09 20:01:11+08:00,2.0,520.71,0.0,19.19,50.78,13.83,9.46,25.23,6.33,Cavite City
2025-01-09 20:01:48+08:00,1.0,383.85,0.0,12.68,55.08,10.49,6.76,18.38,3.42,General Trias
2025-01-09 20:04:00+08:00,1.0,290.39,0.0,9.34,54.36,9.78,5.21,11.3,1.16,Tagaytay City
2025-01-09 22:00:18+08:00,2.0,507.36,0.0,16.97,54.36,13.47,10.37,25.12,6.71,Bacoor
2025-01-09 22:01:14+08:00,2.0,507.36,0.0,16.97,54.36,13.47,10.37,25.12,6.71,Cavite City
2025-01-09 22:01:50+08:00,1.0,373.84,0.0,11.82,59.37,10.61,7.26,16.4,3.74,General Trias
2025-01-09 22:04:05+08:00,1.0,270.37,0.0,7.97,59.37,8.46,4.99,9.42,1.17,Tagaytay City
2025-01-10 00:00:08+08:00,2.0,407.22,0.0,12.17,65.8,9.42,8.47,20.27,4.75,Bacoor
2025-01-10 00:01:07+08:00,2.0,407.22,0.0,12.17,65.8,9.42,8.47,20.27,4.75,Cavite City
2025-01-10 00:01:43+08:00,2.0,370.5,0.0,11.14,66.52,10.01,6.81,14.15,3.58,General Trias
2025-01-10 00:03:49+08:00,2.0,260.35,0.0,7.28,65.09,7.99,4.65,7.93,1.08,Tagaytay City
2025-01-10 02:00:07+08:00,2.0,380.52,0.0,11.82,68.67,8.58,8.13,16.46,4.18,Bacoor
2025-01-10 02:01:05+08:00,2.0,380.52,0.0,11.82,68.67,8.58,8.13,16.46,4.18,Cavite City
2025-01-10 02:01:40+08:00,2.0,350.48,0.0,10.28,70.1,9.3,6.68,13.11,3.29,General Trias
2025-01-10 02:03:49+08:00,2.0,253.68,0.0,6.08,67.23,7.27,4.73,8.03,1.17,Tagaytay City
2025-01-10 04:00:09+08:00,2.0,330.45,0.0,9.0,71.53,6.38,7.17,14.93,3.26,Bacoor
2025-01-10 04:01:07+08:00,2.0,330.45,0.0,9.0,71.53,6.38,7.17,14.93,3.26,Cavite City
2025-01-10 04:01:42+08:00,2.0,347.14,0.0,10.28,70.81,8.82,7.83,15.85,3.36,General Trias
2025-01-10 04:03:46+08:00,2.0,257.02,0.0,5.66,68.67,6.91,5.55,10.32,1.33,Tagaytay City
2025-01-10 06:00:09+08:00,2.0,377.18,0.0,11.31,68.67,9.06,8.61,18.07,4.18,Bacoor
2025-01-10 06:01:12+08:00,2.0,377.18,0.0,11.31,68.67,9.06,8.61,18.07,4.18,Cavite City
2025-01-10 06:01:49+08:00,2.0,397.21,0.0,13.71,68.67,11.56,9.5,18.69,4.31,General Trias
2025-01-10 06:03:57+08:00,2.0,263.69,0.0,6.0,70.81,7.45,6.0,10.77,1.44,Tagaytay City
2025-01-10 08:00:09+08:00,2.0,380.52,0.07,11.48,72.24,8.46,8.35,17.99,4.18,Bacoor
2025-01-10 08:01:04+08:00,2.0,380.52,0.07,11.48,72.24,8.46,8.35,17.99,4.18,Cavite City
2025-01-10 08:01:42+08:00,2.0,423.91,0.02,14.57,71.53,11.33,9.49,17.32,4.12,General Trias
2025-01-10 08:03:50+08:00,2.0,320.44,0.08,9.68,72.96,9.06,6.98,11.13,1.73,Tagaytay City
2025-01-10 10:00:09+08:00,2.0,620.84,1.33,23.99,72.24,15.26,14.35,27.15,7.54,Bacoor
2025-01-10 10:01:11+08:00,2.0,620.84,1.33,23.99,72.24,15.26,14.35,27.15,7.54,Cavite City
2025-01-10 10:01:47+08:00,2.0,540.73,0.41,21.42,75.1,15.26,12.67,21.34,5.83,General Trias
2025-01-10 10:03:50+08:00,2.0,333.79,0.87,8.91,82.25,10.97,7.92,12.24,1.92,Tagaytay City
2025-01-10 12:00:09+08:00,3.0,453.95,0.68,10.88,100.14,10.25,11.19,20.59,4.81,Bacoor
2025-01-10 12:01:11+08:00,3.0,453.95,0.68,10.88,100.14,10.25,11.19,20.59,4.81,Cavite City
2025-01-10 12:01:47+08:00,3.0,500.68,0.54,11.65,107.29,12.88,13.71,21.08,5.45,General Trias
2025-01-10 12:03:52+08:00,3.0,327.11,0.57,5.23,105.86,10.37,10.26,14.72,2.12,Tagaytay City
2025-01-10 14:00:08+08:00,3.0,397.21,0.71,7.8,104.43,8.46,9.54,15.91,3.77,Bacoor
2025-01-10 14:01:10+08:00,3.0,397.21,0.71,7.8,104.43,8.46,9.54,15.91,3.77,Cavite City
2025-01-10 14:01:45+08:00,3.0,403.88,0.4,6.94,114.44,9.42,10.96,16.11,3.61,General Trias
2025-01-10 14:03:57+08:00,2.0,317.1,0.25,6.0,97.28,9.54,10.21,14.71,1.81,Tagaytay City
2025-01-10 16:00:09+08:00,2.0,397.21,0.62,9.43,95.84,8.23,10.34,18.18,3.55,Bacoor
2025-01-10 16:01:09+08:00,2.0,397.21,0.62,9.43,95.84,8.23,10.34,18.18,3.55,Cavite City
2025-01-10 16:01:50+08:00,3.0,410.56,0.42,9.34,100.14,9.42,10.71,17.51,3.45,General Trias
2025-01-10 16:04:01+08:00,2.0,327.11,0.11,8.31,83.69,9.54,9.79,16.05,1.74,Tagaytay City
2025-01-10 18:00:10+08:00,2.0,410.56,0.03,11.65,85.83,7.75,9.53,16.95,3.23,Bacoor
